date,short_date,year,month,doy,day,hour,ind,rain,ind_1,temp,ind_2,wetb,dewpt,vappr,rhum,msl,ind_3,wdsp,ind_4,wddir,sun,sol_rad,stna,stno,height,lat,long
2016-06-10T05:00:00Z,2016-06-10,2016,6,162,10,5,0,0,0,14.2,0,13.6,13.2,15.2,94,1013.3,2,3,2,220,NA,0.202,Dunsany,1375,83,53.51,-6.656
2016-06-10T06:00:00Z,2016-06-10,2016,6,162,10,6,0,0,0,14.6,0,14.1,13.6,15.6,93,1013.4,2,2,2,340,NA,0.441,Dunsany,1375,83,53.51,-6.656
2016-06-10T07:00:00Z,2016-06-10,2016,6,162,10,7,0,0,0,15.4,0,14.6,13.9,15.9,90,1013.5,2,4,2,190,NA,0.722,Dunsany,1375,83,53.51,-6.656
2016-06-10T08:00:00Z,2016-06-10,2016,6,162,10,8,0,0,0,16.5,0,15.3,14.4,16.4,87,1013.4,2,4,2,190,NA,1.041,Dunsany,1375,83,53.51,-6.656
2016-06-10T09:00:00Z,2016-06-10,2016,6,162,10,9,0,0,0,17.2,0,15.4,14.1,16.1,82,1013.1,2,4,2,230,NA,1.028,Dunsany,1375,83,53.51,-6.656
2016-06-10T10:00:00Z,2016-06-10,2016,6,162,10,10,0,0.1,0,17.6,0,15.6,14.1,16.1,80,1012.8,2,4,2,220,NA,1.116,Dunsany,1375,83,53.51,-6.656
2016-06-10T11:00:00Z,2016-06-10,2016,6,162,10,11,0,0,0,17.4,0,15.7,14.4,16.4,82,1012.8,2,5,2,250,NA,1.558,Dunsany,1375,83,53.51,-6.656
2016-06-10T12:00:00Z,2016-06-10,2016,6,162,10,12,0,0,0,18.5,0,16,14.2,16.2,76,1012.3,2,3,2,230,NA,1.607,Dunsany,1375,83,53.51,-6.656
2016-06-10T13:00:00Z,2016-06-10,2016,6,162,10,13,0,0,0,18.8,0,15.7,13.3,15.3,70,1011.9,2,3,2,210,NA,1.176,Dunsany,1375,83,53.51,-6.656
2016-06-10T14:00:00Z,2016-06-10,2016,6,162,10,14,0,0,0,18.8,0,16.1,14,16,73,1011.5,2,3,2,220,NA,1.461,Dunsany,1375,83,53.51,-6.656
2016-06-10T15:00:00Z,2016-06-10,2016,6,162,10,15,0,0,0,19.3,0,16.4,14.4,16.4,73,1011.1,2,2,2,170,NA,0.461,Dunsany,1375,83,53.51,-6.656
2016-06-10T16:00:00Z,2016-06-10,2016,6,162,10,16,0,0.3,0,16.4,0,15.4,14.8,16.8,90,1010.8,2,6,2,120,NA,0.417,Dunsany,1375,83,53.51,-6.656
2016-06-10T17:00:00Z,2016-06-10,2016,6,162,10,17,0,1.4,0,16.7,0,15.9,15.4,17.5,92,1010.4,2,5,2,80,NA,0.315,Dunsany,1375,83,53.51,-6.656
2016-06-10T18:00:00Z,2016-06-10,2016,6,162,10,18,0,0.9,0,16.5,0,15.8,15.4,17.5,93,1010.4,2,3,2,140,NA,0.188,Dunsany,1375,83,53.51,-6.656
2016-06-10T19:00:00Z,2016-06-10,2016,6,162,10,19,0,0.5,0,16.2,0,15.8,15.4,17.5,94,1010.4,2,3,2,130,NA,0.073,Dunsany,1375,83,53.51,-6.656
2016-06-10T20:00:00Z,2016-06-10,2016,6,162,10,20,0,0.4,0,15.4,0,15.1,14.9,16.9,97,1010.2,2,5,2,130,NA,0.023,Dunsany,1375,83,53.51,-6.656
2016-06-10T21:00:00Z,2016-06-10,2016,6,162,10,21,0,0,0,15.1,0,15,14.8,16.9,98,1010.3,2,4,2,130,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-10T22:00:00Z,2016-06-10,2016,6,162,10,22,0,0,0,15,0,14.9,14.8,16.8,98,1010.1,2,4,2,120,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-10T23:00:00Z,2016-06-10,2016,6,162,10,23,0,0,0,14.8,0,14.8,14.7,16.7,99,1010,2,4,2,120,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-11T00:00:00Z,2016-06-11,2016,6,163,11,0,0,0,0,14.7,0,14.7,14.7,16.7,100,1009.9,2,5,2,120,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-11T01:00:00Z,2016-06-11,2016,6,163,11,1,0,0,0,14.5,0,14.5,14.5,16.5,100,1009.8,2,4,2,110,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-11T02:00:00Z,2016-06-11,2016,6,163,11,2,0,0,0,14.5,0,14.5,14.5,16.5,99,1009.4,2,3,2,130,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-11T03:00:00Z,2016-06-11,2016,6,163,11,3,0,0,0,14.3,0,14.3,14.2,16.2,99,1009,2,3,2,140,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-11T04:00:00Z,2016-06-11,2016,6,163,11,4,0,0.1,0,13.7,0,13.7,13.7,15.7,100,1009,2,2,2,150,NA,0.035,Dunsany,1375,83,53.51,-6.656
2016-06-11T05:00:00Z,2016-06-11,2016,6,163,11,5,0,0,0,13.8,0,13.8,13.8,15.7,100,1009.1,2,3,2,140,NA,0.208,Dunsany,1375,83,53.51,-6.656
2016-06-11T06:00:00Z,2016-06-11,2016,6,163,11,6,0,0,0,14.6,0,14.5,14.4,16.4,98,1009.2,2,4,2,160,NA,0.182,Dunsany,1375,83,53.51,-6.656
2016-06-11T07:00:00Z,2016-06-11,2016,6,163,11,7,0,0,0,14.9,0,14.8,14.7,16.7,98,1009.4,2,4,2,200,NA,0.321,Dunsany,1375,83,53.51,-6.656
2016-06-11T08:00:00Z,2016-06-11,2016,6,163,11,8,0,0,0,15.2,0,15,14.9,16.9,97,1009.5,2,3,2,220,NA,0.649,Dunsany,1375,83,53.51,-6.656
2016-06-11T09:00:00Z,2016-06-11,2016,6,163,11,9,0,0,0,16.4,0,15.6,15,17,91,1009.3,2,3,2,220,NA,1.438,Dunsany,1375,83,53.51,-6.656
2016-06-11T10:00:00Z,2016-06-11,2016,6,163,11,10,0,0,0,17.7,0,16.1,14.9,17,83,1008.8,2,3,2,230,NA,1.836,Dunsany,1375,83,53.51,-6.656
2016-06-11T11:00:00Z,2016-06-11,2016,6,163,11,11,0,0,0,18.8,0,16.3,14.5,16.5,76,1008.6,2,3,2,180,NA,1.478,Dunsany,1375,83,53.51,-6.656
2016-06-11T12:00:00Z,2016-06-11,2016,6,163,11,12,0,0,0,19.4,0,16.7,14.7,16.8,74,1008.2,2,3,2,160,NA,0.642,Dunsany,1375,83,53.51,-6.656
2016-06-11T13:00:00Z,2016-06-11,2016,6,163,11,13,0,0.8,0,17.9,0,16.7,15.9,18,87,1008.1,2,3,2,350,NA,1.001,Dunsany,1375,83,53.51,-6.656
2016-06-11T14:00:00Z,2016-06-11,2016,6,163,11,14,0,0.2,0,17.2,0,16.1,15.3,17.4,88,1008.1,2,3,2,180,NA,0.425,Dunsany,1375,83,53.51,-6.656
2016-06-11T15:00:00Z,2016-06-11,2016,6,163,11,15,0,4.9,0,16.7,0,16.4,16.1,18.4,96,1007.7,2,5,2,120,NA,1.329,Dunsany,1375,83,53.51,-6.656
2016-06-11T16:00:00Z,2016-06-11,2016,6,163,11,16,0,0,0,18.5,0,17,16,18.2,85,1007.1,2,5,2,120,NA,0.766,Dunsany,1375,83,53.51,-6.656
2016-06-11T17:00:00Z,2016-06-11,2016,6,163,11,17,0,0.8,0,16.8,0,16.1,15.6,17.8,92,1006.9,2,6,2,150,NA,0.472,Dunsany,1375,83,53.51,-6.656
2016-06-11T18:00:00Z,2016-06-11,2016,6,163,11,18,0,0.3,0,17.4,0,16.6,16,18.2,91,1006.3,2,4,2,130,NA,0.419,Dunsany,1375,83,53.51,-6.656
2016-06-11T19:00:00Z,2016-06-11,2016,6,163,11,19,0,0,0,17.5,0,16.4,15.6,17.7,88,1006.3,2,4,2,120,NA,0.207,Dunsany,1375,83,53.51,-6.656
2016-06-11T20:00:00Z,2016-06-11,2016,6,163,11,20,0,0,0,15.7,0,14.3,13.2,15.2,85,1006.4,2,6,2,200,NA,0.041,Dunsany,1375,83,53.51,-6.656
2016-06-11T21:00:00Z,2016-06-11,2016,6,163,11,21,0,0,0,14.6,0,13.4,12.4,14.4,86,1006.5,2,5,2,180,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-11T22:00:00Z,2016-06-11,2016,6,163,11,22,0,0,0,14,0,12.7,11.6,13.6,85,1006.9,2,6,2,190,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-11T23:00:00Z,2016-06-11,2016,6,163,11,23,0,0,0,13.6,0,12.6,11.8,13.9,89,1006.7,2,6,2,190,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-12T00:00:00Z,2016-06-12,2016,6,164,12,0,0,0,0,13.5,0,12.5,11.7,13.7,88,1006.2,2,7,2,190,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-12T01:00:00Z,2016-06-12,2016,6,164,12,1,0,0,0,13.3,0,12.6,12,14.1,91,1005.8,2,4,2,190,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-12T02:00:00Z,2016-06-12,2016,6,164,12,2,0,0.1,0,13.2,0,12.7,12.3,14.3,94,1005.5,2,3,2,190,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-12T03:00:00Z,2016-06-12,2016,6,164,12,3,0,0.1,0,13.1,0,12.8,12.4,14.4,95,1004.9,2,1,2,160,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-12T04:00:00Z,2016-06-12,2016,6,164,12,4,0,0.4,0,13.1,0,12.9,12.8,14.8,98,1004.8,2,3,2,120,NA,0.021,Dunsany,1375,83,53.51,-6.656
2016-06-12T05:00:00Z,2016-06-12,2016,6,164,12,5,0,1.6,0,12.8,0,12.8,12.7,14.7,99,1004.9,2,4,2,110,NA,0.064,Dunsany,1375,83,53.51,-6.656
2016-06-12T06:00:00Z,2016-06-12,2016,6,164,12,6,0,2.9,0,12.9,0,12.9,12.9,14.8,99,1005,2,2,2,50,NA,0.152,Dunsany,1375,83,53.51,-6.656
2016-06-12T07:00:00Z,2016-06-12,2016,6,164,12,7,0,0.5,0,13,0,12.9,12.8,14.8,99,1005,2,1,2,50,NA,0.623,Dunsany,1375,83,53.51,-6.656
2016-06-12T08:00:00Z,2016-06-12,2016,6,164,12,8,0,0.2,0,14.1,0,14,13.9,15.9,98,1005,2,2,2,90,NA,0.686,Dunsany,1375,83,53.51,-6.656
2016-06-12T09:00:00Z,2016-06-12,2016,6,164,12,9,0,0,0,14.6,0,14.3,14,16,96,1005.1,2,4,2,250,NA,1.057,Dunsany,1375,83,53.51,-6.656
2016-06-12T10:00:00Z,2016-06-12,2016,6,164,12,10,0,0,0,16,0,15.4,14.9,17,93,1004.9,2,6,2,260,NA,1.584,Dunsany,1375,83,53.51,-6.656
2016-06-12T11:00:00Z,2016-06-12,2016,6,164,12,11,0,0,0,16.7,0,15.4,14.4,16.4,86,1004.7,2,6,2,280,NA,1.006,Dunsany,1375,83,53.51,-6.656
2016-06-12T12:00:00Z,2016-06-12,2016,6,164,12,12,0,0,0,17.4,0,15.4,14,16,80,1005,2,7,2,280,NA,1.974,Dunsany,1375,83,53.51,-6.656
2016-06-12T13:00:00Z,2016-06-12,2016,6,164,12,13,0,0,0,18.5,0,16,14.3,16.3,76,1004.7,2,6,2,290,NA,2.224,Dunsany,1375,83,53.51,-6.656
2016-06-12T14:00:00Z,2016-06-12,2016,6,164,12,14,0,0,0,19.5,0,16.5,14.3,16.3,71,1004.6,2,5,2,290,NA,2.71,Dunsany,1375,83,53.51,-6.656
2016-06-12T15:00:00Z,2016-06-12,2016,6,164,12,15,0,0,0,21.1,0,16.8,13.6,15.6,62,1004,2,6,2,270,NA,2.412,Dunsany,1375,83,53.51,-6.656
2016-06-12T16:00:00Z,2016-06-12,2016,6,164,12,16,0,0,0,19.9,0,16.7,14.4,16.4,70,1004.4,2,11,2,260,NA,1.362,Dunsany,1375,83,53.51,-6.656
2016-06-12T17:00:00Z,2016-06-12,2016,6,164,12,17,0,0.4,0,17.8,0,16.3,15.3,17.4,85,1004.5,2,7,2,330,NA,1.225,Dunsany,1375,83,53.51,-6.656
2016-06-12T18:00:00Z,2016-06-12,2016,6,164,12,18,0,0,0,17.9,0,14.9,12.5,14.5,70,1004.7,2,11,2,270,NA,0.612,Dunsany,1375,83,53.51,-6.656
2016-06-12T19:00:00Z,2016-06-12,2016,6,164,12,19,0,0,0,17.8,0,14.5,11.9,13.9,68,1004.8,2,8,2,270,NA,0.419,Dunsany,1375,83,53.51,-6.656
2016-06-12T20:00:00Z,2016-06-12,2016,6,164,12,20,0,0,0,15.5,0,13.4,11.6,13.6,77,1005,2,8,2,260,NA,0.06,Dunsany,1375,83,53.51,-6.656
2016-06-12T21:00:00Z,2016-06-12,2016,6,164,12,21,0,0,0,14.2,0,12.9,11.7,13.8,85,1005,2,5,2,250,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-12T22:00:00Z,2016-06-12,2016,6,164,12,22,0,0,0,13.9,0,12.6,11.4,13.4,84,1005.1,2,6,2,250,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-12T23:00:00Z,2016-06-12,2016,6,164,12,23,0,0,0,13.5,0,12.4,11.4,13.5,87,1005,2,6,2,250,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-13T00:00:00Z,2016-06-13,2016,6,165,13,0,0,0,0,12.9,0,12.1,11.3,13.4,90,1004.9,2,4,2,250,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-13T01:00:00Z,2016-06-13,2016,6,165,13,1,0,0,0,12.6,0,11.8,11.1,13.2,90,1004.6,2,5,2,240,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-13T02:00:00Z,2016-06-13,2016,6,165,13,2,0,0,0,12.4,0,11.9,11.4,13.5,93,1004.2,2,5,2,240,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-13T03:00:00Z,2016-06-13,2016,6,165,13,3,0,0,0,12,0,11.6,11.3,13.4,95,1003.6,2,5,2,240,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-13T04:00:00Z,2016-06-13,2016,6,165,13,4,0,0.1,0,11.6,0,11.4,11.2,13.3,97,1003,2,4,2,210,NA,0.056,Dunsany,1375,83,53.51,-6.656
2016-06-13T05:00:00Z,2016-06-13,2016,6,165,13,5,0,0.2,0,11.7,0,11.6,11.6,13.6,99,1002.5,2,3,2,190,NA,0.231,Dunsany,1375,83,53.51,-6.656
2016-06-13T06:00:00Z,2016-06-13,2016,6,165,13,6,0,0,0,12.2,0,12.1,12,14,98,1002.1,2,3,2,180,NA,0.453,Dunsany,1375,83,53.51,-6.656
2016-06-13T07:00:00Z,2016-06-13,2016,6,165,13,7,0,0,0,12.8,0,12.4,12,14,94,1001.9,2,4,2,200,NA,0.729,Dunsany,1375,83,53.51,-6.656
2016-06-13T08:00:00Z,2016-06-13,2016,6,165,13,8,0,0,0,13.6,0,12.8,12.1,14.1,90,1001.7,2,5,2,180,NA,0.849,Dunsany,1375,83,53.51,-6.656
2016-06-13T09:00:00Z,2016-06-13,2016,6,165,13,9,0,0,0,14.3,0,13.3,12.4,14.4,88,1001.2,2,5,2,170,NA,0.705,Dunsany,1375,83,53.51,-6.656
2016-06-13T10:00:00Z,2016-06-13,2016,6,165,13,10,0,0,0,13.9,0,13.3,12.8,14.8,93,1000.9,2,5,2,180,NA,0.951,Dunsany,1375,83,53.51,-6.656
2016-06-13T11:00:00Z,2016-06-13,2016,6,165,13,11,0,0,0,15,0,14.1,13.3,15.2,89,1000.8,2,4,2,170,NA,0.917,Dunsany,1375,83,53.51,-6.656
2016-06-13T12:00:00Z,2016-06-13,2016,6,165,13,12,0,0.2,0,15.3,0,14.6,14,16,92,1000.5,2,3,2,220,NA,0.854,Dunsany,1375,83,53.51,-6.656
2016-06-13T13:00:00Z,2016-06-13,2016,6,165,13,13,0,0,0,15.8,0,15.2,14.7,16.7,93,1000.2,2,4,2,70,NA,1.985,Dunsany,1375,83,53.51,-6.656
2016-06-13T14:00:00Z,2016-06-13,2016,6,165,13,14,0,0,0,16.2,0,15,14.1,16.1,87,999.9,2,8,2,80,NA,1.323,Dunsany,1375,83,53.51,-6.656
2016-06-13T15:00:00Z,2016-06-13,2016,6,165,13,15,0,0,0,15.8,0,14.5,13.5,15.5,86,999.5,2,8,2,100,NA,0.849,Dunsany,1375,83,53.51,-6.656
2016-06-13T16:00:00Z,2016-06-13,2016,6,165,13,16,0,0,0,16.3,0,15.1,14.2,16.2,87,999,2,7,2,100,NA,1.435,Dunsany,1375,83,53.51,-6.656
2016-06-13T17:00:00Z,2016-06-13,2016,6,165,13,17,0,0,0,17.4,0,15.8,14.6,16.6,84,998.8,2,6,2,90,NA,1.232,Dunsany,1375,83,53.51,-6.656
2016-06-13T18:00:00Z,2016-06-13,2016,6,165,13,18,0,0,0,16.8,0,15,13.6,15.5,81,998.8,2,6,2,90,NA,0.161,Dunsany,1375,83,53.51,-6.656
2016-06-13T19:00:00Z,2016-06-13,2016,6,165,13,19,0,0,0,16.1,0,14.9,14,16,87,998.9,2,3,2,80,NA,0.165,Dunsany,1375,83,53.51,-6.656
2016-06-13T20:00:00Z,2016-06-13,2016,6,165,13,20,0,0.2,0,15.7,0,14.7,13.9,15.9,88,998.7,2,3,2,330,NA,0.018,Dunsany,1375,83,53.51,-6.656
2016-06-13T21:00:00Z,2016-06-13,2016,6,165,13,21,0,0,0,14.6,0,14.2,13.9,15.9,95,998.7,2,4,2,80,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-13T22:00:00Z,2016-06-13,2016,6,165,13,22,0,0,0,13.2,0,13.2,13.2,15.1,100,998.8,2,5,2,70,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-13T23:00:00Z,2016-06-13,2016,6,165,13,23,0,0,0,12.5,0,12.5,12.5,14.5,100,998.6,2,5,2,60,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-14T00:00:00Z,2016-06-14,2016,6,166,14,0,0,0,0,12.2,0,12.2,12.2,14.2,100,998.5,2,5,2,70,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-14T01:00:00Z,2016-06-14,2016,6,166,14,1,0,0,0,12.2,0,12.2,12.2,14.2,100,998.2,2,3,2,90,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-14T02:00:00Z,2016-06-14,2016,6,166,14,2,0,0,0,12.4,0,12.4,12.3,14.3,100,997.6,2,3,2,90,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-14T03:00:00Z,2016-06-14,2016,6,166,14,3,0,0,0,12.4,0,12.4,12.4,14.4,100,997.2,2,3,2,80,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-14T04:00:00Z,2016-06-14,2016,6,166,14,4,0,0,0,12.4,0,12.4,12.4,14.4,100,996.9,2,1,2,230,NA,0.01,Dunsany,1375,83,53.51,-6.656
2016-06-14T05:00:00Z,2016-06-14,2016,6,166,14,5,0,0.1,0,12.5,0,12.5,12.5,14.5,100,996.6,2,1,2,320,NA,0.291,Dunsany,1375,83,53.51,-6.656
2016-06-14T06:00:00Z,2016-06-14,2016,6,166,14,6,0,0.2,0,13.2,0,13.2,13.2,15.2,100,996.3,2,2,2,290,NA,0.408,Dunsany,1375,83,53.51,-6.656
2016-06-14T07:00:00Z,2016-06-14,2016,6,166,14,7,0,0,0,13.7,0,13.5,13.3,15.2,97,996.3,2,3,2,300,NA,0.52,Dunsany,1375,83,53.51,-6.656
2016-06-14T08:00:00Z,2016-06-14,2016,6,166,14,8,0,0,0,14.5,0,13.8,13.2,15.1,91,996,2,4,2,320,NA,1.05,Dunsany,1375,83,53.51,-6.656
2016-06-14T09:00:00Z,2016-06-14,2016,6,166,14,9,0,0,0,15.1,0,13.8,12.8,14.8,86,995.8,2,4,2,340,NA,1.494,Dunsany,1375,83,53.51,-6.656
2016-06-14T10:00:00Z,2016-06-14,2016,6,166,14,10,0,0,0,15.8,0,14.5,13.5,15.4,85,995.4,2,5,2,20,NA,1.784,Dunsany,1375,83,53.51,-6.656
2016-06-14T11:00:00Z,2016-06-14,2016,6,166,14,11,0,0,0,15.7,0,14.5,13.5,15.4,86,995.2,2,6,2,40,NA,1.556,Dunsany,1375,83,53.51,-6.656
2016-06-14T12:00:00Z,2016-06-14,2016,6,166,14,12,0,0,0,15.5,0,14.4,13.5,15.5,87,995.1,2,8,2,50,NA,1.806,Dunsany,1375,83,53.51,-6.656
2016-06-14T13:00:00Z,2016-06-14,2016,6,166,14,13,0,0,0,15.9,0,14.5,13.4,15.3,84,995,2,9,2,60,NA,1.64,Dunsany,1375,83,53.51,-6.656
2016-06-14T14:00:00Z,2016-06-14,2016,6,166,14,14,0,0,0,15.8,0,14.7,13.8,15.8,88,994.7,2,8,2,80,NA,1.087,Dunsany,1375,83,53.51,-6.656
2016-06-14T15:00:00Z,2016-06-14,2016,6,166,14,15,0,0.7,0,14,0,13.7,13.5,15.5,96,994.8,2,9,2,80,NA,1.088,Dunsany,1375,83,53.51,-6.656
2016-06-14T16:00:00Z,2016-06-14,2016,6,166,14,16,0,0,0,15,0,14.1,13.4,15.3,90,994.8,2,10,2,70,NA,0.661,Dunsany,1375,83,53.51,-6.656
2016-06-14T17:00:00Z,2016-06-14,2016,6,166,14,17,0,0,0,14.3,0,13.3,12.4,14.4,88,995,2,9,2,70,NA,0.464,Dunsany,1375,83,53.51,-6.656
2016-06-14T18:00:00Z,2016-06-14,2016,6,166,14,18,0,0.1,0,14.3,0,13.2,12.3,14.3,87,995.2,2,8,2,60,NA,0.259,Dunsany,1375,83,53.51,-6.656
2016-06-14T19:00:00Z,2016-06-14,2016,6,166,14,19,0,0,0,14,0,12.9,11.9,13.9,87,995.3,2,6,2,70,NA,0.11,Dunsany,1375,83,53.51,-6.656
2016-06-14T20:00:00Z,2016-06-14,2016,6,166,14,20,0,0,0,13.9,0,13.1,12.5,14.5,91,995.4,2,4,2,30,NA,0.014,Dunsany,1375,83,53.51,-6.656
2016-06-14T21:00:00Z,2016-06-14,2016,6,166,14,21,0,0,0,13.4,0,12.8,12.3,14.3,93,995.8,2,2,2,360,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-14T22:00:00Z,2016-06-14,2016,6,166,14,22,0,0,0,12.9,0,12.3,11.8,13.9,93,996.1,2,2,2,330,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-14T23:00:00Z,2016-06-14,2016,6,166,14,23,0,0,0,12.1,0,11.6,11.1,13.2,93,996,2,4,2,330,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-15T00:00:00Z,2016-06-15,2016,6,167,15,0,0,0,0,10.7,0,10.5,10.3,12.5,97,996,2,3,2,320,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-15T01:00:00Z,2016-06-15,2016,6,167,15,1,0,0,0,9.8,0,9.6,9.5,11.9,98,996.2,2,3,2,330,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-15T02:00:00Z,2016-06-15,2016,6,167,15,2,0,0,0,9.5,0,9.4,9.3,11.7,99,996.2,2,3,2,330,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-15T03:00:00Z,2016-06-15,2016,6,167,15,3,0,0,0,9.1,0,9.1,9.1,11.5,99,996.1,2,2,2,330,NA,0.001,Dunsany,1375,83,53.51,-6.656
2016-06-15T04:00:00Z,2016-06-15,2016,6,167,15,4,0,0,0,9.6,0,9.6,9.6,11.9,100,996.1,2,2,2,250,NA,0.062,Dunsany,1375,83,53.51,-6.656
2016-06-15T05:00:00Z,2016-06-15,2016,6,167,15,5,0,0,0,10.1,0,10.1,10.1,12.3,100,996.3,2,2,2,280,NA,0.27,Dunsany,1375,83,53.51,-6.656
2016-06-15T06:00:00Z,2016-06-15,2016,6,167,15,6,0,0,0,11.7,0,11.5,11.3,13.4,97,996.5,2,4,2,320,NA,0.551,Dunsany,1375,83,53.51,-6.656
2016-06-15T07:00:00Z,2016-06-15,2016,6,167,15,7,0,0,0,12.5,0,11.8,11.2,13.3,92,996.8,2,5,2,330,NA,1.287,Dunsany,1375,83,53.51,-6.656
2016-06-15T08:00:00Z,2016-06-15,2016,6,167,15,8,0,0,0,13.4,0,12.2,11.2,13.3,86,997.1,2,7,2,330,NA,1.019,Dunsany,1375,83,53.51,-6.656
2016-06-15T09:00:00Z,2016-06-15,2016,6,167,15,9,0,0,0,14,0,12.6,11.3,13.4,84,997.2,2,7,2,330,NA,0.53,Dunsany,1375,83,53.51,-6.656
2016-06-15T10:00:00Z,2016-06-15,2016,6,167,15,10,0,0.1,0,13.6,0,12.6,11.8,13.8,89,997.6,2,6,2,340,NA,1.165,Dunsany,1375,83,53.51,-6.656
2016-06-15T11:00:00Z,2016-06-15,2016,6,167,15,11,0,0.5,0,14.2,0,13.5,12.9,14.9,91,997.8,2,7,2,330,NA,2.296,Dunsany,1375,83,53.51,-6.656
2016-06-15T12:00:00Z,2016-06-15,2016,6,167,15,12,0,0,0,16.1,0,13.5,11.2,13.3,72,997.4,2,6,2,320,NA,1.25,Dunsany,1375,83,53.51,-6.656
2016-06-15T13:00:00Z,2016-06-15,2016,6,167,15,13,0,0.8,0,15.5,0,13.6,12,14,79,997.5,2,5,2,330,NA,1.856,Dunsany,1375,83,53.51,-6.656
2016-06-15T14:00:00Z,2016-06-15,2016,6,167,15,14,0,0,0,15.5,0,14.2,13.1,15.1,85,997.5,2,6,2,350,NA,1.66,Dunsany,1375,83,53.51,-6.656
2016-06-15T15:00:00Z,2016-06-15,2016,6,167,15,15,0,0,0,15.7,0,14.2,13,14.9,83,997.4,2,7,2,310,NA,0.619,Dunsany,1375,83,53.51,-6.656
2016-06-15T16:00:00Z,2016-06-15,2016,6,167,15,16,0,3.4,0,15,0,14.1,13.4,15.4,90,997.9,2,5,2,360,NA,1.298,Dunsany,1375,83,53.51,-6.656
2016-06-15T17:00:00Z,2016-06-15,2016,6,167,15,17,0,0,0,16.3,0,13.7,11.6,13.7,74,998,2,5,2,70,NA,1.464,Dunsany,1375,83,53.51,-6.656
2016-06-15T18:00:00Z,2016-06-15,2016,6,167,15,18,0,0,0,16.7,0,13.4,10.7,12.9,67,998.4,2,7,2,70,NA,0.957,Dunsany,1375,83,53.51,-6.656
2016-06-15T19:00:00Z,2016-06-15,2016,6,167,15,19,0,0,0,16.2,0,13.7,11.6,13.6,74,998.9,2,7,2,70,NA,0.339,Dunsany,1375,83,53.51,-6.656
2016-06-15T20:00:00Z,2016-06-15,2016,6,167,15,20,0,0,0,14.4,0,12.9,11.6,13.7,83,999.7,2,5,2,60,NA,0.041,Dunsany,1375,83,53.51,-6.656
2016-06-15T21:00:00Z,2016-06-15,2016,6,167,15,21,0,0,0,12.8,0,12,11.4,13.5,91,1000.6,2,2,2,40,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-15T22:00:00Z,2016-06-15,2016,6,167,15,22,0,0,0,11.3,0,11.2,11,13.2,98,1001.3,2,1,2,340,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-15T23:00:00Z,2016-06-15,2016,6,167,15,23,0,0,0,11.1,0,11,11,13.1,99,1001.5,2,2,2,340,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-16T00:00:00Z,2016-06-16,2016,6,168,16,0,0,0,0,11.3,0,11.2,11.1,13.2,98,1001.6,2,3,2,320,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-16T01:00:00Z,2016-06-16,2016,6,168,16,1,0,0,0,11.4,0,11.4,11.4,13.5,100,1001.7,2,3,2,320,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-16T02:00:00Z,2016-06-16,2016,6,168,16,2,0,0,0,12.2,0,12.2,12.1,14.2,99,1002,2,3,2,330,NA,0,Dunsany,1375,83,53.51,-6.656
